,loss,cumulative_rewards,num_steps,success_rates,value of epsilon
98,11.425237655639648,-749,199,0,0.9962095085112052
99,11.49985122680664,-767,199,0,0.9961810743600232
100,6.8270134925842285,-731,199,0,0.996152641021234
101,15.062578201293945,-749,199,0,0.9961242084948143
102,5.185244560241699,-767,199,0,0.9960957767807409
103,6.403331279754639,-785,199,0,0.9960673458789905
104,9.569808959960938,-848,199,0,0.9960389157895401
105,5.538641452789307,-821,199,0,0.9960104865123662
106,5.713823318481445,-749,199,0,0.9959820580474459
107,5.008556365966797,-821,199,0,0.9959536303947558
108,5.615077495574951,-554,142,1,0.9959252035542727
109,11.521599769592285,-767,199,0,0.9958967775259735
110,10.427155494689941,-767,199,0,0.995868352309835
111,5.278581142425537,-731,199,0,0.9958399279058339
112,4.942900657653809,-731,199,0,0.9958115043139468
113,4.366248607635498,-956,199,0,0.995783081534151
114,9.458518028259277,-749,199,0,0.9957546595664228
115,9.918892860412598,-776,199,0,0.9957262384107395
116,2.8593404293060303,-579,167,1,0.9956978180670774
117,3.1712334156036377,-839,199,0,0.9956693985354137
118,30.635759353637695,-812,199,0,0.9956409798157247
119,11.633411407470703,-668,199,0,0.9956125619079879
120,11.7617769241333,-830,199,0,0.9955841448121795
121,9.385971069335938,-830,199,0,0.9955557285282765
122,9.77421760559082,-794,199,0,0.9955273130562559
123,11.487927436828613,-731,199,0,0.9954988983960942
124,3.508716106414795,-776,199,0,0.9954704845477683
125,3.4693336486816406,-848,199,0,0.9954420715112551
126,3.385756254196167,-686,199,0,0.9954136592865314
127,14.055289268493652,-857,199,0,0.9953852478735739
128,44.003116607666016,-650,199,0,0.9953568372723595
129,2.7049899101257324,-785,199,0,0.9953284274828649
130,16.953929901123047,-839,199,0,0.995300018505067
131,3.0583205223083496,-830,199,0,0.9952716103389425
132,14.448911666870117,-821,199,0,0.9952432029844684
133,3.9798927307128906,-875,199,0,0.9952147964416215
134,4.827241897583008,-731,199,0,0.9951863907103784
135,4.626117706298828,-758,199,0,0.9951579857907159
136,5.067987442016602,-776,199,0,0.9951295816826111
137,21.14175796508789,-713,199,0,0.9951011783860406
138,23.912450790405273,-803,199,0,0.9950727759009813
139,107.86263275146484,-767,199,0,0.99504437422741
140,4.593193531036377,-731,199,0,0.9950159733653035
141,21.01735496520996,-785,199,0,0.9949875733146386
142,3.8003592491149902,-713,199,0,0.994959174075392
143,3.2286813259124756,-830,199,0,0.9949307756475408
144,26.403825759887695,-704,199,0,0.9949023780310616
145,29.660118103027344,-911,199,0,0.9948739812259313
146,23.608747482299805,-632,199,0,0.9948455852321267
147,48.27918243408203,-857,199,0,0.9948171900496245
148,3.154017925262451,-821,199,0,0.9947887956784018
149,46.668487548828125,-767,199,0,0.9947604021184352
150,2.6398820877075195,-740,199,0,0.9947320093697016
151,4.29624080657959,-604,138,1,0.9947036174321778
152,2.36354398727417,-812,199,0,0.9946752263058407
153,28.131328582763672,-803,199,0,0.9946468359906669
154,63.92387390136719,-749,199,0,0.9946184464866334
155,1.9490504264831543,-794,199,0,0.9945900577937171
156,24.30585289001465,-731,199,0,0.9945616699118947
157,26.3216552734375,-499,132,1,0.9945332828411431
158,25.025846481323242,-857,199,0,0.9945048965814388
159,24.89694595336914,-767,199,0,0.9944765111327591
160,3.58943510055542,-803,199,0,0.9944481264950806
161,3.207029104232788,-875,199,0,0.9944197426683803
162,28.6248779296875,-974,199,0,0.9943913596526348
163,3.184030294418335,-776,199,0,0.994362977447821
164,2.080383777618408,-884,199,0,0.9943345960539158
165,78.7437515258789,-758,199,0,0.9943062154708959
166,18.99077796936035,-857,199,0,0.9942778356987383
167,66.372802734375,-830,199,0,0.9942494567374197
168,26.56255340576172,-821,199,0,0.994221078586917
169,2.712007761001587,-848,199,0,0.9941927012472069
170,20.959041595458984,-740,199,0,0.9941643247182665
171,3.0947556495666504,-785,199,0,0.9941359490000726
172,27.594942092895508,-704,199,0,0.9941075740926018
173,3.395292282104492,-848,199,0,0.9940791999958309
174,2.206850528717041,-695,199,0,0.994050826709737
175,3.413444995880127,-686,199,0,0.9940224542342969
176,34.47767639160156,-521,145,1,0.9939940825694874
177,3.320859432220459,-704,199,0,0.9939657117152852
178,34.2269287109375,-731,199,0,0.9939373416716674
179,3.521827459335327,-722,199,0,0.9939089724386106
180,3.1219186782836914,-776,199,0,0.9938806040160917
181,3.476276397705078,-776,199,0,0.9938522364040877
182,30.798019409179688,-749,199,0,0.9938238696025753
183,37.92860794067383,-758,199,0,0.9937955036115312
184,6.338273048400879,-830,199,0,0.9937671384309325
185,3.319383382797241,-758,199,0,0.993738774060756
186,31.40631675720215,-803,199,0,0.9937104105009785
187,36.8870964050293,-830,199,0,0.9936820477515768
188,5.3015666007995605,-911,199,0,0.9936536858125278
189,3.4824352264404297,-722,199,0,0.9936253246838084
190,42.84370422363281,-938,199,0,0.9935969643653954
191,47.156795501708984,-713,199,0,0.9935686048572655
192,3.4683873653411865,-794,199,0,0.9935402461593957
193,79.397216796875,-794,199,0,0.993511888271763
194,46.01400375366211,-902,199,0,0.993483531194344
195,5.6869797706604,-776,199,0,0.9934551749271155
196,3.790175437927246,-803,199,0,0.9934268194700547
197,3.4110913276672363,-785,199,0,0.9933984648231382
198,102.45704650878906,-668,199,0,0.9933701109863428
199,40.02104187011719,-785,199,0,0.9933417579596454
200,52.02687454223633,-749,199,0,0.9933134057430232
201,4.162158489227295,-695,199,0,0.9932850543364524
202,3.451726198196411,-722,199,0,0.9932567037399105
203,43.68657302856445,-785,199,0,0.9932283539533739
204,4.935041904449463,-731,199,0,0.9932000049768197
205,55.59210968017578,-749,199,0,0.9931716568102246
206,41.545223236083984,-758,199,0,0.9931433094535657
207,8.362309455871582,-875,199,0,0.9931149629068196
208,44.806583404541016,-713,199,0,0.9930866171699633
209,52.00801467895508,-758,199,0,0.9930582722429736
210,3.6829488277435303,-473,133,1,0.9930299281258274
211,2.5986557006835938,-713,199,0,0.9930015848185015
212,50.788936614990234,-830,199,0,0.992973242320973
213,4.00091028213501,-740,199,0,0.9929449006332184
214,2.8979878425598145,-767,199,0,0.9929165597552146
215,5.931416034698486,-767,199,0,0.992888219686939
216,3.7545876502990723,-740,199,0,0.9928598804283678
217,59.15289306640625,-803,199,0,0.9928315419794782
218,5.074737071990967,-776,199,0,0.9928032043402469
219,3.636737823486328,-758,199,0,0.9927748675106509
220,4.816679000854492,-686,199,0,0.9927465314906672
221,99.54887390136719,-857,199,0,0.9927181962802724
222,2.2640528678894043,-677,199,0,0.9926898618794435
223,3.1097638607025146,-812,199,0,0.9926615282881572
224,2.9762775897979736,-830,199,0,0.9926331955063907
225,50.704959869384766,-731,199,0,0.9926048635341206
226,49.496212005615234,-875,199,0,0.9925765323713239
227,4.297661304473877,-821,199,0,0.9925482020179773
228,54.69166564941406,-893,199,0,0.992519872474058
229,7.552371501922607,-668,199,0,0.9924915437395426
230,46.888633728027344,-609,161,1,0.992463215814408
231,5.816619873046875,-722,199,0,0.9924348886986313
232,3.0324044227600098,-465,116,1,0.992406562392189
233,57.33261489868164,-920,199,0,0.9923782368950582
234,6.561249732971191,-812,199,0,0.9923499122072159
235,50.44576644897461,-677,199,0,0.9923215883286387
236,4.486507415771484,-731,199,0,0.9922932652593037
237,2.4776909351348877,-731,199,0,0.9922649429991877
238,123.48202514648438,-713,199,0,0.9922366215482674
239,63.83797073364258,-830,199,0,0.99220830090652
240,2.4728147983551025,-749,199,0,0.9921799810739222
241,158.16598510742188,-722,199,0,0.9921516620504509
242,3.0789096355438232,-866,199,0,0.992123343836083
243,5.038992881774902,-776,199,0,0.9920950264307954
244,5.856368541717529,-875,199,0,0.992066709834565
245,6.25716495513916,-749,199,0,0.9920383940473686
246,63.9527702331543,-767,199,0,0.9920100790691831
247,58.48957061767578,-839,199,0,0.9919817648999855
248,4.701192378997803,-731,199,0,0.9919534515397526
249,115.03105163574219,-776,199,0,0.9919251389884612
250,3.523775100708008,-839,199,0,0.9918968272460884
251,52.42690658569336,-839,199,0,0.991868516312611
252,51.18413543701172,-776,199,0,0.9918402061880057
253,5.365316867828369,-821,199,0,0.9918118968722496
254,46.79051971435547,-920,199,0,0.9917835883653197
255,8.998200416564941,-785,199,0,0.9917552806671925
256,3.1959776878356934,-722,199,0,0.9917269737778451
257,5.492279529571533,-526,150,1,0.9916986676972546
258,2.471245288848877,-422,118,1,0.9916703624253976
259,48.55009078979492,-731,199,0,0.9916420579622512
260,47.310943603515625,-713,199,0,0.9916137543077921
261,46.2353515625,-776,199,0,0.9915854514619973
262,39.136356353759766,-758,199,0,0.9915571494248437
263,37.5723991394043,-767,199,0,0.9915288481963082
264,2.515822410583496,-731,199,0,0.9915005477763676
265,36.896026611328125,-731,199,0,0.991472248164999
266,45.0444221496582,-839,199,0,0.9914439493621791
267,40.3182487487793,-803,199,0,0.9914156513678849
268,80.22166442871094,-494,145,1,0.9913873541820933
269,4.298064231872559,-812,199,0,0.9913590578047811
270,3.967721939086914,-740,199,0,0.9913307622359253
271,75.13352966308594,-821,199,0,0.9913024674755028
272,41.47392654418945,-776,199,0,0.9912741735234905
273,3.2559943199157715,-767,199,0,0.9912458803798652
274,2.9799962043762207,-722,199,0,0.9912175880446039
275,85.02127838134766,-803,199,0,0.9911892965176835
276,3.1944925785064697,-668,199,0,0.9911610057990808
277,4.5119309425354,-758,199,0,0.9911327158887729
278,38.046485900878906,-713,199,0,0.9911044267867366
279,2.466252326965332,-632,199,0,0.9910761384929488
280,60.405670166015625,-677,199,0,0.9910478510073866
281,44.625892639160156,-776,199,0,0.9910195643300265
282,43.663448333740234,-785,199,0,0.9909912784608457
283,41.29983139038086,-785,199,0,0.990962993399821
284,3.8479719161987305,-884,199,0,0.9909347091469294
285,37.55040740966797,-713,199,0,0.9909064257021477
286,5.414371490478516,-803,199,0,0.990878143065453
287,4.062253952026367,-803,199,0,0.9908498612368221
288,75.32878112792969,-713,199,0,0.9908215802162318
289,37.28590393066406,-722,199,0,0.9907933000036591
290,75.16879272460938,-875,199,0,0.990765020599081
291,36.13690185546875,-803,199,0,0.9907367420024744
292,3.4927127361297607,-830,199,0,0.990708464213816
293,3.1017444133758545,-713,199,0,0.990680187233083
294,2.7403955459594727,-902,199,0,0.9906519110602522
295,38.14967346191406,-794,199,0,0.9906236356953004
296,3.3621280193328857,-947,199,0,0.9905953611382048
297,38.96524429321289,-848,199,0,0.990567087388942
298,3.6818857192993164,-776,199,0,0.9905388144474891
299,4.748039245605469,-812,199,0,0.9905105423138231
300,27.222837448120117,-731,199,0,0.9904822709879206
301,2.887434482574463,-884,199,0,0.9904540004697588
302,2.977630138397217,-875,199,0,0.9904257307593147
303,4.579361438751221,-758,199,0,0.990397461856565
304,3.762627601623535,-821,199,0,0.9903691937614866
305,35.53946304321289,-749,199,0,0.9903409264740566
306,43.20812225341797,-749,199,0,0.9903126599942519
307,3.9694020748138428,-758,199,0,0.9902843943220492
308,46.4095573425293,-794,199,0,0.9902561294574257
309,3.464827060699463,-722,199,0,0.9902278654003582
310,3.6124393939971924,-201,68,1,0.9901996021508237
311,40.46568298339844,-803,199,0,0.9901713397087991
312,73.06157684326172,-758,199,0,0.9901430780742612
313,74.59756469726562,-713,199,0,0.9901148172471872
314,75.26625061035156,-830,199,0,0.9900865572275537
315,73.78334045410156,-481,123,1,0.9900582980153378
316,5.194993019104004,-713,199,0,0.9900300396105166
317,4.526182651519775,-794,199,0,0.9900017820130668
318,6.935176849365234,-704,199,0,0.9899735252229652
319,9.096063613891602,-794,199,0,0.9899452692401892
320,3.953166961669922,-776,199,0,0.9899170140647153
321,6.596756935119629,-848,199,0,0.9898887596965207
322,38.96804428100586,-731,199,0,0.9898605061355822
323,5.089073181152344,-758,199,0,0.9898322533818766
324,52.91785430908203,-740,199,0,0.9898040014353812
325,57.93656921386719,-776,199,0,0.9897757502960727
326,4.796496391296387,-659,199,0,0.9897474999639281
327,4.09233283996582,-758,199,0,0.9897192504389242
328,4.5267157554626465,-776,199,0,0.9896910017210381
329,5.643527984619141,-821,199,0,0.9896627538102467
330,57.662872314453125,-767,199,0,0.989634506706527
331,6.052382469177246,-749,199,0,0.9896062604098558
332,6.393124580383301,-704,199,0,0.9895780149202101
333,88.41661834716797,-776,199,0,0.989549770237567
334,6.377597332000732,-740,199,0,0.9895215263619032
335,285.5455322265625,-695,199,0,0.9894932832931957
336,65.76522064208984,-513,173,1,0.9894650410314216
337,64.1407699584961,-812,199,0,0.9894367995765576
338,4.302929401397705,-794,199,0,0.9894085589285809
339,112.59429168701172,-785,199,0,0.9893803190874684
340,3.984611749649048,-758,199,0,0.9893520800531969
341,3.6841728687286377,-776,199,0,0.9893238418257434
342,3.8213624954223633,-686,199,0,0.9892956044050848
343,48.048587799072266,-776,199,0,0.9892673677911982
344,4.860656261444092,-893,199,0,0.9892391319840604
345,4.988250732421875,-722,199,0,0.9892108969836486
346,4.283735275268555,-767,199,0,0.9891826627899395
347,55.110130310058594,-758,199,0,0.9891544294029101
348,4.421046257019043,-454,123,1,0.9891261968225373
349,49.282535552978516,-749,199,0,0.9890979650487982
350,4.732753753662109,-794,199,0,0.9890697340816698
351,7.861046314239502,-758,199,0,0.9890415039211288
352,99.37564849853516,-956,199,0,0.9890132745671523
353,5.877462387084961,-902,199,0,0.9889850460197173
354,3.2808890342712402,-830,199,0,0.9889568182788006
355,77.7381362915039,-794,199,0,0.9889285913443793
356,1.7067688703536987,-830,199,0,0.9889003652164304
357,3.779911518096924,-767,199,0,0.9888721398949307
358,5.076640605926514,-749,199,0,0.9888439153798573
359,53.0101318359375,-722,199,0,0.9888156916711871
360,3.9708480834960938,-848,199,0,0.988787468768897
361,95.24243927001953,-731,199,0,0.988759246672964
362,33.79164123535156,-839,199,0,0.9887310253833651
363,43.85094451904297,-785,199,0,0.9887028049000772
364,34.65353775024414,-749,199,0,0.9886745852230774
365,3.7175307273864746,-848,199,0,0.9886463663523425
366,79.8326187133789,-839,199,0,0.9886181482878496
367,42.735565185546875,-749,199,0,0.9885899310295756
368,7.609389305114746,-731,199,0,0.9885617145774973
369,5.766077995300293,-875,199,0,0.988533498931592
370,3.2061195373535156,-866,199,0,0.9885052840918365
371,37.304813385009766,-749,199,0,0.9884770700582076
372,71.90278625488281,-785,199,0,0.9884488568306826
373,68.32611846923828,-749,199,0,0.9884206444092383
374,47.31269073486328,-740,199,0,0.9883924327938516
375,3.9044737815856934,-794,199,0,0.9883642219844995
376,4.378723621368408,-677,199,0,0.9883360119811591
377,39.756099700927734,-848,199,0,0.9883078027838073
378,104.36012268066406,-830,199,0,0.988279594392421
379,41.48573303222656,-839,199,0,0.9882513868069771
380,3.444843292236328,-839,199,0,0.9882231800274528
381,3.2001101970672607,-848,199,0,0.988194974053825
382,40.832828521728516,-884,199,0,0.9881667688860706
383,30.240100860595703,-521,118,1,0.9881385645241667
384,2.074849843978882,-722,199,0,0.9881103609680901
385,4.5589165687561035,-758,199,0,0.988082158217818
386,85.79083251953125,-794,199,0,0.9880539562733271
387,34.288578033447266,-803,199,0,0.9880257551345947
388,64.61968231201172,-866,199,0,0.9879975548015975
389,26.249662399291992,-812,199,0,0.9879693552743126
390,38.08854293823242,-758,199,0,0.9879411565527171
391,2.206123113632202,-902,199,0,0.9879129586367876
392,38.67477035522461,-215,91,1,0.9878847615265015
393,36.28044509887695,-821,199,0,0.9878565652218356
394,35.62779235839844,-803,199,0,0.9878283697227669
395,71.91773223876953,-821,199,0,0.9878001750292723
396,70.53617095947266,-821,199,0,0.987771981141329
397,1.840786099433899,-776,199,0,0.9877437880589137
398,47.873050689697266,-776,199,0,0.9877155957820036
399,27.654451370239258,-749,199,0,0.9876874043105757
400,30.06587791442871,-713,199,0,0.9876592136446068
401,3.1660618782043457,-722,199,0,0.9876310237840741
402,2.7213051319122314,-902,199,0,0.9876028347289543
403,56.04020309448242,-695,199,0,0.9875746464792247
404,30.227182388305664,-821,199,0,0.9875464590348622
405,4.584446430206299,-830,199,0,0.9875182723958437
406,2.9385716915130615,-740,199,0,0.9874900865621461
407,25.04207420349121,-839,199,0,0.9874619015337467
408,58.65234375,-803,199,0,0.9874337173106222
409,4.445709705352783,-794,199,0,0.9874055338927498
410,2.8823370933532715,-749,199,0,0.9873773512801064
411,33.32279968261719,-785,199,0,0.9873491694726689
412,28.193235397338867,-812,199,0,0.9873209884704146
413,2.3660695552825928,-767,199,0,0.9872928082733201
414,29.0621280670166,-785,199,0,0.9872646288813627
415,22.246137619018555,-722,199,0,0.9872364502945192
416,2.730471134185791,-749,199,0,0.9872082725127669
417,6.671497821807861,-686,199,0,0.9871800955360822
418,2.58302640914917,-920,199,0,0.9871519193644428
419,2.645571231842041,-857,199,0,0.9871237439978252
420,59.695377349853516,-776,199,0,0.9870955694362067
421,2.12599778175354,-632,199,0,0.987067395679564
422,37.9948616027832,-776,199,0,0.9870392227278745
423,6.25626277923584,-812,199,0,0.9870110505811148
424,3.018190622329712,-686,199,0,0.9869828792392621
425,3.1761276721954346,-830,199,0,0.9869547087022935
426,71.5055160522461,-749,199,0,0.9869265389701859
427,31.974843978881836,-785,199,0,0.986898370042916
428,2.1428382396698,-722,199,0,0.9868702019204614
429,3.1317379474639893,-794,199,0,0.9868420346027987
430,34.207603454589844,-794,199,0,0.986813868089905
431,2.9048430919647217,-821,199,0,0.9867857023817573
432,38.777076721191406,-740,199,0,0.9867575374783326
433,2.1849300861358643,-713,199,0,0.986729373379608
434,2.6762514114379883,-848,199,0,0.9867012100855604
435,34.66694259643555,-776,199,0,0.9866730475961669
436,35.03599548339844,-803,199,0,0.9866448859114044
437,4.330125331878662,-632,199,0,0.98661672503125
438,74.82765197753906,-740,199,0,0.9865885649556807
439,3.0826032161712646,-803,199,0,0.9865604056846735
440,38.29039764404297,-677,199,0,0.9865322472182053
441,41.25248336791992,-434,112,1,0.9865040895562533
442,8.278704643249512,-749,199,0,0.9864759326987945
443,2.650015115737915,-668,199,0,0.9864477766458057
444,5.885504245758057,-848,199,0,0.9864196213972641
445,3.9746313095092773,-857,199,0,0.9863914669531468
446,37.01323318481445,-623,199,0,0.9863633133134306
447,36.9963493347168,-911,199,0,0.9863351604780927
448,5.212741374969482,-857,199,0,0.98630700844711
449,43.12605285644531,-785,199,0,0.9862788572204595
450,5.109677314758301,-902,199,0,0.9862507067981182
451,81.67484283447266,-758,199,0,0.9862225571800634
452,3.1593828201293945,-749,199,0,0.9861944083662718
453,51.06526184082031,-758,199,0,0.9861662603567204
454,45.17585372924805,-704,199,0,0.9861381131513866
455,44.445980072021484,-686,199,0,0.986109966750247
456,6.264500617980957,-857,199,0,0.9860818211532788
457,2.9974584579467773,-677,199,0,0.9860536763604592
458,100.17675018310547,-659,199,0,0.9860255323717648
459,4.659428119659424,-704,199,0,0.9859973891871731
460,4.231504440307617,-803,199,0,0.9859692468066609
461,48.52487564086914,-785,199,0,0.9859411052302051
462,7.958621978759766,-749,199,0,0.9859129644577829
463,3.263911485671997,-920,199,0,0.9858848244893712
464,51.82373809814453,-857,199,0,0.9858566853249473
465,36.02702713012695,-830,199,0,0.985828546964488
466,50.91437530517578,-776,199,0,0.9858004094079702
467,4.751343727111816,-947,199,0,0.9857722726553713
468,89.7303466796875,-670,195,1,0.9857441367066679
469,5.495442867279053,-677,199,0,0.9857160015618375
470,2.880157470703125,-785,199,0,0.9856878672208568
471,3.7706658840179443,-812,199,0,0.985659733683703
472,2.593524932861328,-830,199,0,0.9856316009503528
473,47.44556427001953,-902,199,0,0.9856034690207838
474,4.29475736618042,-767,199,0,0.9855753378949726
475,2.4362435340881348,-749,199,0,0.9855472075728964
476,5.042038917541504,-668,199,0,0.9855190780545322
477,3.6241037845611572,-731,199,0,0.985490949339857
478,4.6991353034973145,-776,199,0,0.985462821428848
479,4.418099403381348,-686,199,0,0.9854346943214821
480,43.09156036376953,-749,199,0,0.9854065680177363
481,42.95875930786133,-554,151,1,0.9853784425175877
482,80.58647155761719,-794,199,0,0.9853503178210133
483,41.23074722290039,-749,199,0,0.9853221939279903
484,85.808349609375,-740,199,0,0.9852940708384955
485,68.24530792236328,-839,199,0,0.9852659485525062
486,2.958340644836426,-830,199,0,0.9852378270699992
487,4.67650842666626,-417,122,1,0.9852097063909516
488,4.6034955978393555,-830,199,0,0.9851815865153406
489,3.4411063194274902,-749,199,0,0.9851534674431431
490,4.218105792999268,-731,199,0,0.9851253491743361
491,4.0345845222473145,-839,199,0,0.9850972317088968
492,43.23594665527344,-803,199,0,0.9850691150468024
493,45.969459533691406,-767,199,0,0.9850409991880295
494,3.819676399230957,-821,199,0,0.9850128841325554
495,5.089899063110352,-821,199,0,0.9849847698803571
496,99.90518951416016,-227,58,1,0.9849566564314116
497,3.7362890243530273,-794,199,0,0.9849285437856962
498,2.6756865978240967,-668,199,0,0.9849004319431878
499,34.40174865722656,-758,199,0,0.9848723209038632
500,35.82136535644531,-625,168,1,0.9848442106676998
501,2.8981969356536865,-884,199,0,0.9848161012346746
502,49.66502380371094,-866,199,0,0.9847879926047645
503,43.39293670654297,-785,199,0,0.9847598847779466
504,46.22932434082031,-758,199,0,0.9847317777541981
505,6.578880310058594,-776,199,0,0.9847036715334959
506,72.38787841796875,-704,199,0,0.9846755661158171
507,32.932044982910156,-893,199,0,0.9846474615011387
508,4.1996259689331055,-848,199,0,0.984619357689438
509,3.052473545074463,-619,189,1,0.9845912546806918
510,81.10501098632812,-812,199,0,0.9845631524748771
511,3.3696017265319824,-758,199,0,0.9845350510719713
512,2.320143222808838,-830,199,0,0.9845069504719511
513,48.20704650878906,-758,199,0,0.9844788506747937
514,3.9115278720855713,-830,199,0,0.9844507516804764
515,44.369789123535156,-794,199,0,0.9844226534889757
516,5.202627658843994,-794,199,0,0.9843945561002693
517,4.280829906463623,-794,199,0,0.9843664595143339
518,48.045101165771484,-749,199,0,0.9843383637311466
519,59.68684005737305,-812,199,0,0.9843102687506845
520,44.27375793457031,-722,199,0,0.9842821745729247
521,79.42151641845703,-848,199,0,0.9842540811978441
522,42.95490646362305,-758,199,0,0.9842259886254199
523,42.86934280395508,-830,199,0,0.9841978968556292
524,4.010171890258789,-767,199,0,0.984169805888449
525,4.525537967681885,-731,199,0,0.9841417157238566
526,39.28548049926758,-767,199,0,0.9841136263618286
527,34.095008850097656,-686,199,0,0.9840855378023424
528,55.331485748291016,-794,199,0,0.9840574500453751
529,53.13917922973633,-758,199,0,0.9840293630909037
530,4.588141918182373,-794,199,0,0.9840012769389052
531,34.099796295166016,-758,199,0,0.9839731915893567
532,4.5264410972595215,-785,199,0,0.9839451070422354
533,42.07042694091797,-659,199,0,0.9839170232975181
534,128.37014770507812,-722,199,0,0.9838889403551822
